Data;Valor;Dias;Valor_Previsto;Erro;Erro_Absoluto;Erro_Percentual
2025-07-10;5,5321;255;5,544309642456178;-0,012209642456178393;0,012209642456178393;0,22070538233543127
2025-07-11;5,5589;256;5,542379333369477;0,016520666630523095;0,016520666630523095;0,2971930891097716
2025-07-14;5,5893;259;5,536588406109376;0,0527115938906233;0,0527115938906233;0,9430804195627951
2025-07-15;5,5571;260;5,5346580970226755;0,022441902977324624;0,022441902977324624;0,40384198551986866
2025-07-16;5,569;261;5,5327277879359755;0,03627221206402442;0,03627221206402442;0,6513236140065438
2025-07-17;5,5449;262;5,530797478849275;0,014102521150725522;0,014102521150725522;0,2543331917748836
2025-07-18;5,579;263;5,528867169762575;0,0501328302374251;0,0501328302374251;0,8985988570967036
2025-07-21;5,5671;266;5,523076242502473;0,04402375749752707;0,04402375749752707;0,79078438500345
2025-07-22;5,5657;267;5,521145933415773;0,04455406658422678;0,04455406658422678;0,8005114645817558
2025-07-23;5,5212;268;5,519215624329072;0,001984375670928351;0,001984375670928351;0,03594102135275576
2025-07-24;5,5215;269;5,517285315242372;0,004214684757627651;0,004214684757627651;0,07633224228248939
2025-07-25;5,5633;270;5,515355006155671;0,04794499384432882;0,04794499384432882;0,8618085281097337
2025-07-28;5,5888;273;5,50956407889557;0,07923592110442979;0,07923592110442979;1,4177626879550134
2025-07-29;5,5747;274;5,507633769808869;0,06706623019113067;0,06706623019113067;1,2030464453895398
2025-07-30;5,5695;275;5,505703460722169;0,06379653927783036;0,06379653927783036;1,1454625958852744
2025-07-31;5,6015;276;5,503773151635468;0,09772684836453127;0,09772684836453127;1,744654973927185
2025-08-01;5,542;277;5,501842842548768;0,040157157451231384;0,040157157451231384;0,7245968504372318
2025-08-04;5,4988;280;5,496051915288667;0,002748084711333476;0,002748084711333476;0,04997608044179596
2025-08-05;5,5075;281;5,494121606201967;0,013378393798033628;0,013378393798033628;0,24291227958299824
2025-08-06;5,4632;282;5,492191297115266;-0,028991297115266157;0,028991297115266157;0,5306651251146975
2025-08-07;5,4236;283;5,490260988028566;-0,06666098802856535;0,06666098802856535;1,2290911576916688
2025-08-08;5,434;284;5,488330678941865;-0,05433067894186472;0,05433067894186472;0,9998284678296783
2025-08-11;5,4424;287;5,482539751681763;-0,04013975168176298;0,04013975168176298;0,7375376981067724
2025-08-12;5,3895;288;5,480609442595063;-0,09110944259506315;0,09110944259506315;1,690498981261029
2025-08-13;5,3991;289;5,478679133508363;-0,07957913350836332;0,07957913350836332;1,4739333131144694
2025-08-14;5,416;290;5,476748824421662;-0,06074882442166185;0,06074882442166185;1,1216548083763265
2025-08-15;5,4009;291;5,474818515334961;-0,0739185153349613;0,0739185153349613;1,3686332895436186
2025-08-18;5,4368;294;5,4690275880748604;-0,03222758807486059;0,03222758807486059;0,5927675852497901
2025-08-19;5,504;295;5,46709727898816;0,03690272101184;0,03690272101184;0,6704709486162791
2025-08-20;5,4829;296;5,46516696990146;0,017733030098540326;0,017733030098540326;0,32342428456729694
2025-08-21;5,471;297;5,46323666081476;0,007763339185240525;0,007763339185240525;0,14189982060392115
2025-08-22;5,4227;298;5,461306351728059;-0,03860635172805882;0,03860635172805882;0,7119396560395894
2025-08-25;5,4121;301;5,455515424467957;-0,04341542446795721;0,04341542446795721;0,802191838065764
2025-08-26;5,4311;302;5,453585115381257;-0,02248511538125708;0,02248511538125708;0,41400665392382907
2025-08-27;5,4178;303;5,451654806294556;-0,03385480629455628;0,03385480629455628;0,6248810641691513
2025-08-28;5,4129;304;5,449724497207856;-0,03682449720785641;0,03682449720785641;0,6803099486016075
2025-08-29;5,4304;305;5,447794188121155;-0,01739418812115545;0,01739418812115545;0,3203113605103759
2025-09-01;5,4403;308;5,442003260861054;-0,0017032608610545452;0,0017032608610545452;0,031308215742781566
2025-09-02;5,465;309;5,440072951774353;0,02492704822564651;0,02492704822564651;0,4561216509724887
2025-09-03;5,4516;310;5,438142642687653;0,013457357312346652;0,013457357312346652;0,2468515172123166
2025-09-04;5,4462;311;5,4362123336009525;0,00998766639904769;0,00998766639904769;0,18338780065087015
2025-09-05;5,4134;312;5,4342820245142525;-0,02088202451425225;0,02088202451425225;0,38574693379857855
2025-09-08;5,4196;315;5,428491097254151;-0,008891097254150715;0,008891097254150715;0,16405449210551915
